rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
4.1,Sweetleaf,CnRrAAAA2FoGFP6xAkz0aWd2_xuogKfhUJqEWw33dBQj07NdOXMH4B6adByHXUu0HWLs1Dg-OUAzFOUmba-fMsjOehzfYGhFsdS3HmH-6NGFtGoQiNXXDFCTnvOV_w5_7mPm46tG2Yj_t_vIURktuFd0Gmk8WBIQhssGGOzde3S-k8wM_SrOvxoULkAo3dC82bM8THmad8iqk1tUWvg,,40.719546,-73.962222,{u'open_now': True},"135 Kent Ave, New York","[{u'photo_reference': u'CnRoAAAAolUpBDfXfktUnXliNTiYgRjdWPM-b1EJx4XiZHy9s0GPANAVVuLHB_scvUeiqDl6ac8tDRg5CXp7_FQD-2li8q2geT9mPVDnU-dDNtUZRa1ExP-hPL5DyCuf7Avzk2NFsNZF0oPZUrSNelP4Ir7PLBIQNLUBD7Qh1VDRjpk5cYrMZxoUTfyJWfqcKtLRAVyWMweLkDG2XgE', u'width': 1265, u'html_attributions': [u'<a href=""https://plus.google.com/113620595145614215206"">Zo\xeb Pearson</a>'], u'height': 949}]",f3124fb0c3c85f1505399a97d38afa318ed7f171,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.6,Cafe Mogador Williamsburg,CoQBeQAAADzpsWwlmbCSuOl-NYqnjCpi8UARzE056NK7gXYnNoRtvuxFDKa2dgCFaE-uAcHDzGwt5sd2GELItABg_e96L5XRBZMKVHysbq9yt5zwfw1tS14mlghLob5cUO3ZnvIr2_4fugslqn97BiwPaidScrZRRyXD3N1_xyGHo_Yi9FS5EhDigO9ZiX_xK_Q2Z_lfGDpDGhQ-6Vfevjt_08-_MxoXjNuP3AiNcg,2,40.719726,-73.959983,{u'open_now': True},"133 Wythe Ave, Brooklyn","[{u'photo_reference': u'CnRqAAAAtXRJcz3V-2JPT9ICnhmT-9phTKa-kpbM1t9gjdHngYEJUBru81B_Clgn-NICZilR_gLJDa5Z9W9JSqZow8tAMHHHatryXO01G61OoovdjKpuaH8xMlncyXk-K--URjUWMoOauRKvgcScjI3Vuw0pehIQf7yqr2Acaf_T6emllgLbShoU5-JDqJuqtzO0yLA0fS2O3g0ETx0', u'width': 1367, u'html_attributions': [u'<a href=""https://plus.google.com/116707993342200424883"">Mary Jones</a>'], u'height': 2048}]",be363e2e8e6558a116f6b6fe69627194b1a7d461,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.9,Cafe Colette,CnRvAAAAykCB9pDwGjg5AIyeJRFjalptdabhBotWpRlqidIlOzjW8JkAYDiKmC1v8_nDD7MxbOORy88yQqi3WUJsrFPlhrcIK6HQiZYT0ah3KomofRgBeFUXNtmRJpaEIElx78bz6M3wO5u69nkG4rzlr0KAShIQSxCROD7nvSk9CtqaXRaywRoUYnPbH6AkhxG8n0HfRIQmg7B6IR0,2,40.719752,-73.957668,{u'open_now': True},"79 Berry St, New York","[{u'photo_reference': u'CnRnAAAAGCZo15N-S7rfQfVhW_bCgETGGuK0HLM8PGtqmEI5kVERMkbPIxWbBVlf9OGQIo6dEqKb3988LoA-7sQOtwvA8sKBIbP4by5cu34zskKQQqQrZmqSO2UafCKfqqSSCMI9nWDPpb6OaN0RB3ccHZV8hRIQBRP6R9mPB4gfh_BALXeZ2xoUuWweXOZGt6SJU3x50NF2HJu6vF0', u'width': 667, u'html_attributions': [], u'height': 1000}]",faef5e77dff53d152b8f07d5e8e36c3f7a4d593b,"[u'cafe', u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin Donuts,CnRvAAAA3-zsEktGa6IuMyM_xXZ2CQSn-tjV-C1_2XJD96QDqu5daBORsfp6Vx1K0F8Uq_lm1hz2VNTLt1nnGsUtSfLrKr04Upscxfsn4lpWIGzQH_xILmetfVd18afuLWvPmLGcXE3Q91hPpz0kbF9rjnqX2BIQN7mokYlQEhTCz2jNMXDlQRoUQWJm1ESQ9Y0KyfuqKta-pIDoDCw,1,40.717824,-73.957957,{u'open_now': True},"182 Bedford Ave, Brooklyn",,47a27e3d9445511afe5dbbceb76b6b9f9dee1ec8,"[u'store', u'meal_takeaway', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,THE WAREHOUSE CAFE,CoQBdQAAAEZ9-RSMwLgPe0P91wmPZZKsscKKvx6auO6cwhaavTFVDJd6sxzMMdsbYoFiXEd9CwLzmKnFB9mTpqsJyfx8DsClybD1GL_iVjjeDKocczLFGFA3VGJ2mStsu-YaqCBIndyMce2aMg0N7r5YK1ZYOQ5DTe9z92gNw54aHenTTgySEhDdzB9lqWe14N8QFN9167mYGhTtYFVg-IyVdiS3XeRiJmoTcXEcvw,2,40.720719,-74.039144,{u'open_now': True},"140 Bay St, Jersey City","[{u'photo_reference': u'CnRnAAAAgyVETbB0CnffDJdOp-epXgS4La_PISju0EnUmsK44_p2NeH2rog5RTHr7mDuL-d0Uyt3OSgl0UZSABhBJdfDsSPYnhH0KamVHAwgNlgEeEs_EjgCrhcCnVYjpBJYZ2h14H2djajv2Ig_zRl_bJbYGBIQAxoK-1AMw3YIh2s4eBt8KxoUqu0qx9AbVEjwgjyQLqQV1WtIQ50', u'width': 200, u'html_attributions': [], u'height': 164}]",ea6e660e33a5c5aaacbf6662b97267523934b1ea,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.8,'wichcraft,CnRtAAAA3KRvg3cSZX3bMELlbkXVCaN_38KI7g8FAUlbcvrAqS5hI_CM8H4VUl9LJCg_e2wGQ20D6_COBZTRSjTTWoZYGSG4SWFJuvwjGA5rHFBx3EiE_g-2Joh_DsefA2q0eV_eJwgrfkfeQSVy_JxAJLBwZxIQ78ovGWoc5-3SWkHzGBFGBhoUf-KmB07YSnmpXvyPUmMuRp6TOjM,2,40.720549,-74.009844,{u'open_now': True},"397 Greenwich St, New York","[{u'photo_reference': u'CnRnAAAAymAKizuUnn4dS32MEdOLqbLV6me9RlddE6jc8P2t0oaV8r1zjl8NqFXqgkrQaiKc0WPeol8oY1cWjl7wGLQks_XDoHZ5cPUcjfACf4OZAe_nU-1fnd7W4s9FZCzz3Bscld1CPZ5NINov-avffWJVshIQnPwUuUXuyAb_jv0ZODDVgRoUHm29POwZ7HMzDx08_S2SqPxRdVs', u'width': 540, u'html_attributions': [], u'height': 432}]",e92e872fab4a1cc953cdc1b23455cd22d3a1d079,"[u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Zoie's Coffee Shop,CoQBcgAAAAZnivn_92m4UfclseUK2P8Ft4feI-OdJglEyyE-Yvpsfm-tqdCKd1ffNtrUvMOX3tjDrHLQNMHhQaZ4a2p4CLA4nsVV94X_30Xj2hJ5wvmKXW38BGEUrIBOtbXM6lXJpUgZHv_c6QWNaHIrUw8fKjk2MW5SFa8hgZxm2cmhymrQEhB4HVwzc0vZPuWW24AfGGIgGhTMIYt9m2q1-Ez6_3UsE7EA8_1JIw,2,40.720888,-74.009095,,"49 Beach St, New York",,68c406a093fb2c1d7de3bcc9353f6addeddd96d7,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.4,Everyman Espresso,CoQBcgAAAOaJ2-BLoewv5lfmRdJLsCvvmYkdvTtf6O8ai1S_1VMwLWeLx2cYpC5bRN3vLDe20DtNB7Jq6PwLTFUADqbmLrzhykK8G43iyyB6eoJHdKsra-4w_eusFlv-qiUBc9potoU0ifEV5te7x7uEm3ZtEPdLTeKeffOwsaRi_NKT7QxXEhCt7lMvqGTa2Nb1UJPb2HPdGhSO7gMQaubYMJjPlZIp-ONxzTxDKg,,40.721473,-74.004374,{u'open_now': True},"301 W Broadway, New York","[{u'photo_reference': u'CnRqAAAAhuEoE5QvArlexmn3u_h5-ZwWiRjDQCNDs8DcOvB5eyi0Akf8rygLs0eJ6wZJYiY9Oalx9hAzoXvUU87FVSJ_RK-CcfJaB38_7RAj-v8j5v8ut6nDf5DUgOEOjfrGXMIPF8pAE6tMrl_xvUwall3hHxIQgmmtqBNCVU2UO1R2-t_tDRoU9iv9X7oblAO-N_YB0bRe7RCK8hw', u'width': 2048, u'html_attributions': [u'<a href=""https://plus.google.com/116707993342200424883"">Mary Jones</a>'], u'height': 1367}]",44050522370af3d8fff142321273ea9cc5b01679,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRvAAAANDeKr8IZsjUFrolsyixf7nXltR9rfi3O2NGb9cVG2tRx_iauCFQx9aEMz5MGXmZsBd5YRPb0a5hoPNk8JOUfIweQbXjfgOxLTl-t_oPS_myhlWj9nh8vFKFzPXac5p9PRhsPq958mwULnellTwXY6BIQ6f1VxqiOF263QB_0BK60dxoUjsX8e_k6EuX9FTzNmue_FyE5V3k,1,40.721498,-74.00467,{u'open_now': True},"381 Canal St, New York",,12f84bbca7933bd3034827e56d7de475c6f024cb,"[u'bakery', u'store', u'meal_takeaway', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Le Pain Quotidien,CoQBcgAAAByKodKRkzC80rqkUTFrhdLjrsaj-jUgumNaDDbjCvVz5MVWlCcmDFRkOr1rwLF_kHCF6Qo5kVRGQXgD_sK4Qgcp4KaMYK7QzL5r5RYmhUhSP6-MgndnKemsizWgAA-5YjMQNmJ4ng49k3ogPNvxz_UwoZPe84AdXaEX0fPMWrFUEhC9JGTj2hNQx7VXD50cSF4dGhQzl6RQbmAWeD3bMS2b61axim5qvA,2,40.721462,-74.001637,{u'open_now': True},"100 Grand St, New York","[{u'photo_reference': u'CnRlAAAAgA_wIrhXGsTSylvmEM7ugzopwNLJPEYnb8QP7qB_TTbOl5fhXO0DoHP40KsyJaah6C-9oTcYWjyFWjIxhn8febt9bIYocAe1Ut_EQlth8Dh7E-sWOwN1yj8oHKn9lfkQ9O_XLlVaZvBhqAsEow6k-hIQfNc60MX19ltq5Nue-WxuChoUJJHP5q5MkXmYiYAMFMk-P-R0d3U', u'width': 92, u'html_attributions': [], u'height': 120}]",34fb19ef6d1416537ab50834e8232a7ea6266d05,"[u'bakery', u'store', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.7,Harney & Sons SoHo,CoQBdQAAANsP7Yw2UgxUdZ1tsIAbOKUPL7qrQ6FQKFkmeSELIEo2vWeNVQNkvDCL3MwB6YehZa2Yl9JOhAcPdXDtMufc5kX8z25yI2O0HTqmEW64zVQixI70yqs2T5Bqhf6VHrncu-E6kQ_lckJK7FVvR2Qn1HauA_v6Zrayr-_dfx6FhXyIEhCqG3CtWpYB7zQv_9OC9tmgGhQVhC_nTu2KXnaheff5PDXc6UXnhg,1,40.721411,-73.999422,{u'open_now': True},"433 Broome St, New York","[{u'photo_reference': u'CnRnAAAAwkxeWypKiEcaEccVpVZTG90ElXF_nGraujNt2I5uNKy_dEI6cWMTu7ozUMJTTOkSW2Nc2EA2qfw4DiIlVCv97eRF1tyfqQ4LX2JSv63mI1XAao0GjUsg0I-yzFHhgkWqPl8x1ikdV2TMK93rDBYKqBIQ3E0D8_cOJXdSMgVt7NJrkxoUbnAYFEygxMIrLzxil0D31r2DqGE', u'width': 525, u'html_attributions': [], u'height': 351}]",e8068b0f2dcb08f09056c09980ff6c721d4a3c7b,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.2,Starbucks,CnRsAAAAOaWZvaE8ZekPP3GGIgPJU-z-0yZMSgmCa2TV7FKMrKbW3iMHa7DFKlCZDV77sJrtJoqr5E_XFCRrjaDQKW9nXAS0WqBMLnyQuB8lF2MOTHqph2nY0XQ0bPBwV0W70ok2Feo9142Ak4vgVOBQcRvd_RIQ7WX1-qkc4bHeLGZ_fpm_IBoUkHYChON3hup_8rs5Cti0oVJJ3is,2,40.721268,-74.00054,{u'open_now': True},"471 Broadway, New York","[{u'photo_reference': u'CnRnAAAADSgt5nJELrYAoBNPlIAHKRPuZgQLh7erL3z2lpY1Q1CegVncW3l1t4VaSjbC-Jr4w2OK4As2e-GO9HXlAD-XKumspAELVE8iDWQqTgP26gTGJHQ0tsopgiUZjouPjkSXv7WOpBX2WNL1WCoBQnc1MxIQvGGMS_XmWkb3q9A4OPIHtxoUblKYVard1rLHm5RiMC_-8noTv78', u'width': 1024, u'html_attributions': [u'<a href=""https://plus.google.com/101563229238970240536"">Kimberly Mcdonald</a>'], u'height': 768}]",ab343b1d8f00d9472863938db168f3d11b3b2032,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.8,Galli,CnRnAAAANKP6kFGxTbaKpi8BRcHFdL6PudS0COYpg6leGZgpGU-WnAWQsrt0Ock5tFW1RVaqZEfhCYCvtE8YOPeghxT9Ar3pKcDfRjsI2JC_5G6tTdMX_PxGETPw4KbRC1eiFIyHNorDwu_uUZxwwVdrn81uOhIQPIAoRXhw1wJhfLVnvztqXRoUgHr6w5C5D2lDXY9VZQ_3XV_23V0,2,40.721629,-74.001286,{u'open_now': True},"45 Mercer St, New York","[{u'photo_reference': u'CnRnAAAAFkEsQ8CCbJ6mF44XboHXnC0FMXTRLrvzw8NCeI5vhZY7dPx1iz3KqJpLrhxbchMwPro6KtJpMaresNiKT9TgF8XM8674j56EWeVThkdvlU5twCMBVo4sn2Yy-GojuhD0v8_CnJoswugwVCSb7RRWQhIQgPAYUjJ6qOMT7k2_-yJwZhoU9ZYtGjxwl62xa6MSiHSYqBrlHAw', u'width': 612, u'html_attributions': [], u'height': 612}]",e62476855ce5b041f42425ccd0feda77deea33fc,"[u'store', u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
,Lafayette Expresso Bar & Marketplace,CpQBhgAAAPwjIeGHwFW4geYyeba-xmT4KI0jU6e0zBU547nlOS8KfaqTwcdsPQC_zfqn_Z7UXQb1VCGXnyzbX9ZnhTlU34bfTb9KU6kYqT1lIdbTVbsa4zCuxcrMF3MBDAds0LG1p8ePy0wh0OhpruddLk1khIFWgTUuBtuP85ApxnkPce0qVaBse6IRuj49eZfyHpvK1RIQsJkU-ngP4bPSnmU0tN_XjBoUDQTjTxrtNo2bfx8K1zq0GZQrKa0,1,40.72075,-73.998232,{u'open_now': True},"189 Lafayette St, New York",,b3fa63d0b977000bfa3f097ad72d3870367c9a1f,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,Fiat Café,CnRrAAAAiM8NCrc07ZKSPQHsXtVUqhX9kqhYeQ4L-3ZjNewA3egqiCNSiRb1p3kBEa3Fm5jAj8lMCT-3t3xA55Zvyz2izvZNoJ_QEK78jT3YWCHGk40P0KUM-brDgKLaVwgtRr90WwYjfwOKwDkOKalo8w_V4BIQqc1xGFsB6xmfUgdOyli3MBoUiGD6HjBmLz90YiERoeDdfy6WvAQ,2,40.721393,-73.9957,{u'open_now': True},"203 Mott St, New York","[{u'photo_reference': u'CnRnAAAA00rGLAvgBuqm4bCjOipKA24EZPOkwAQMzRb95JxPghfOW5X_OyGtG7oshM1SJQCiwb1UjsJEgWzUa_3DT3Bre6JuLpmQDfavVbkSBg0756WTsoE8RzPKDiQvv6SyM6JyqviTBBcY-aCaz7vzC2bSJhIQ1i11PoEN_8wwTSd9fcQSbhoUXAEEltoti5d8QjZJgAT1skDsAgs', u'width': 1280, u'html_attributions': [], u'height': 853}]",a8fa055ded9c08af7a99f33ed6e07633e912c866,"[u'meal_takeaway', u'cafe', u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,L'asso,CnRnAAAAwumBijlP5GPHgzxGS2nudu_RrSFqJqFsKUJAlb9423tXB87uPcyGhe34m3gdZqvae1Emod_eq4V1OTQFd3J5JY0FL_0QR5brgc33D71fLOwIpypq7DJ7fH_L6oy-VnXx-sRbqcQaBBLctBzgcW4vKRIQrv3sCeKAKwgihm2yF-2NQRoUDojyKiS4OJk7Y76O9wdD9iI8UmY,2,40.720972,-73.995549,{u'open_now': True},"192 Mott St, New York","[{u'photo_reference': u'CnRnAAAABNcuNGg_B6EoLyqdXzZEBHhDtr-QueVUzcEi-jaLoit5M8kK6QAgWQGwpHWmb-MApOvo1Ad57nuvLLRMeDQ95hUR5co996IOv9_B3-OSwdXd_CH0gy4c9g3UI0G1x1hXYHhZhexqr15FaWk-ZxRDYBIQKfpUsWOgPExJoOSe5C65lRoUj-c3bYfAQ8bxvXoCJ2q3QyCo0pw', u'width': 599, u'html_attributions': [], u'height': 325}]",c14950693d7253032d31e8a704286e3c76ddb4b3,"[u'store', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.2,Epistrophy Cafe,CoQBcQAAABI2CqfARVTMtviFkThmTsQg_tYxBg1_twl-oSC_6BQG4keJqOXv8aCWv0ItBuvdfddta5Ia4kCAcNPZStWPgRJtCVhBTAtly_EnsgScm1Gknb2gm5snSWDVs5McTmSUfgf8xZD_W6OXdPm1b3HQG8QmjTSXCyjjvYoDh5CjSjghEhDzFxgTUPVQP_L5_X1bVI-IGhQ205uO3LnGM-0bWkyZTFmguobM5w,2,40.721217,-73.995475,{u'open_now': True},"200 Mott St, New York","[{u'photo_reference': u'CnRnAAAAHxbKLixe0LMR9kudfAhRY--jXbFVWka_lgNA5aiiq40GBZtf7PIWc0t06nHNHh_37naXg3ZZFS_gVQt6GqbzHJ4DvtBeJd79VjjWT9PKWVu3iHmfdqDXjxF9Fd09goXkEkg4m0OlJIuEyWP8gq2ttRIQGYbTBxtsBh8EhC0qxpgrpRoUmQGPPdJsGXk8FtsoOshK6F_sRoQ', u'width': 2844, u'html_attributions': [], u'height': 1600}]",7caa2328a918d9fb4b00c806f76ce38d52ffcbb9,"[u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
3.7,Paris Sandwich,CnRwAAAA-DwEQFWadYnJ5p7qzNDmZMF1zmpIUCcXL5CgtOwZrjMqVVR9dy9xoIggGpCe8ERo98k1Uqyt_A3J2-c3PehAj2F4ZNVv4jPSwXsZ_YGtqvOtOsx0jezOFBqePJq-Wc1gGHOWXNLv_RwWL00eWsMwDhIQ60zksYiOy2AUJ57sZYuQNhoULQGwnBxcBamYreNHM9ItpzqDzyI,1,40.718748,-73.996099,{u'open_now': True},"213 Grand St, New York","[{u'photo_reference': u'CnRmAAAAeaE-GST4S3d2pzViTVs1Ib_MjnObzOK8pXcBbdDME6P0XIl3UCUApOZsOJl22ce5Hw52a7BJ1wheerXj4fKqZfDj7wav9E8tos2Wh_UJZc1aUhSOw-gJVn47H5W90YaWmpKkbssIZ8AFiVLLMs8IVRIQFjTlJVLxg49FZWBxI8O7DxoUPBuMwK6A7SflfL8UPaBwFmB1Vew', u'width': 589, u'html_attributions': [], u'height': 114}]",eac7b6d36511423c4d00afa39a0e3f241ad54318,"[u'meal_takeaway', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.8,Ken & Cook,CnRsAAAAgpKnrgT66bvJRC5YrShD-vAjPzYxjS9yQYY67I0LZmKKitwrjgudtkn4hEpwUB0ZBvmg-VpRuaR7kX7j94vS9jQ7rTbXBEKi9ZkDJIo4PSUrLSPEAIWRZ-4RuM22Nq_t5PaEi3hsrUVcd4I73U6riRIQMrfw0yOE8A-csuteDfscbxoU0FttjtLyNUIRxx5OBrvf6ent-38,2,40.720653,-73.994578,{u'open_now': True},"19 Kenmare St, New York","[{u'photo_reference': u'CnRnAAAAlIZESmJFtU-87oYHXjMNuOqzAYfh9bjfwPsH6SyNmhW8G8ov72uF1C2TQNmdOa2n6D9HSMq0Eh8QFNi8eshRO7SDYN1FQpmtMX_SK7YpUKjrwMXG8M-PohMd3Qw4ObXZ-n8R8aTSnSEIBm4iQN5LIxIQ2iAlL_mWp46UmHlACwXsuRoUJOG3kiWvxYW4He--e0dQa5fMFwc', u'width': 853, u'html_attributions': [], u'height': 1280}]",e3390324d16817581908c1643401a81b45d2b192,"[u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
3.9,Cake Shop,CnRsAAAA284XTcqEMO6VLadMLkfgtBrTNjlfZ_rFynh70v07VgGLcxrAtPzaq3Ug-Qx502ekJg4H22w5_YvCmZEYxVBOyQpunjBUsq3F_dbkCfvlRI63ZbU0ltn4IWMXsf5EJ_o9TpgkOuEJfGTka8SWtTGWYxIQU8SHNjlr0Gck0TVFxtdyHxoUYIqeg8-SgWaVODhYAFmnS1vIifU,2,40.720797,-73.987814,{u'open_now': True},"152 Ludlow St, New York",,5f18c0d19f9173150c6e2e3ebb93d43cc97f9088,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.4,Bluestockings,CnRwAAAAg9mKzF-7mgc9WQwvsgr_pdsEMSiT-S1d11nZhoUv0OVFUWlODnz7UCv6snjIACJ4yDUURz0HXN7CAMEQyCGdm1IjkeKt-AwwVq4llPtR6uZ5Gh89KDy0S2_LRcgbIncCi4D6TOQV1a4vYACDxzgcKBIQcO-HYklqP6viKArdrisPIhoUOrxWMmwJgop3zw6JgdlyyTnmJRU,1,40.721317,-73.988953,{u'open_now': True},"172 Allen St, New York","[{u'photo_reference': u'CnRoAAAA7pKz-4HqJZbvzZOTP8hKEaZORspjvcG62gATjbouBhD27an_qXDVe31uCzoAmhRd8IEExb69PEvrs4YyHctL-LBmurd4S_CbEfUYfTBrs83LM0GTNN43Wq145uRUWWQG7gDdV2aXOSHgeMpkk2F6qxIQelyY2B5wj9kiNtD2p_sA6xoUo9GfQxjLkjrGMyaWKeLiKkR1pQo', u'width': 1224, u'html_attributions': [u'<a href=""https://plus.google.com/117556029382825474757"">Josh Rollins</a>'], u'height': 1632}]",92b2af34e5d6fa5eb26097446aece33be192db81,"[u'book_store', u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
4.1,Cocoa Bar,CnRsAAAA8vg-5JbdV1w1_UbdRVOMhHY1k0kl7Jfi7MnZ6zUlJEskZDJH4InsO3p5OC1q_2GITX2cm7B4EYbFOV5QL0gWmalzAXLNKa72UnHMGZ-dGI9OjhEOFgR49JVnBoN5NYajfzop4KEiFJAzjQKWtEueKhIQJWyGF1kGhuWSmF1r8c7jKhoUTnWNfJps3Ji3IEiDDXcvzAvcSB8,1,40.720663,-73.984363,{u'open_now': True},"21 Clinton St, New York","[{u'photo_reference': u'CnRnAAAAhKDY-quSSo3pI5xwXKDgV67uhd9MGkKQmVkituOgHNgJ3ij9C628piaOa2ch3C-YU7USjDIhdIHDo2wQkURhrPAMD8kb0EVjiDag1n8UJgBV_8U34sMQWDT27f74K8-h2YYc-V997sI82lF7ipMB5BIQC7YaWJ7s0DiVeafiXR2KSxoUFKNrEo6Sb9y9594fW2MKnny6ZdM', u'width': 200, u'html_attributions': [], u'height': 200}]",5758e3715acefa72b2566fe460a6d00c70045c03,"[u'store', u'cafe', u'bar', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.5,Gaia Italian Cafè,CoQBdAAAAAWTB0GS8UiiQ9JdZCPeZU4xotgbopozbZ9iuck8DYz-dwqFe7WOWxcIoQ54tTfv8_yC_qu4Abh4nWOvp3zO8CrpntGwv9wKet5U6hL_QYmAvLGiMzL3BU0YN2SSy4FC_W9g03okgHDhgD7oDSMAYvk68t0pl3ysFo8N3pnBpvCtEhAgg6E3zNyWiH4BP6Y-eVRCGhTjoDCgvWMXotq16EX4QICspw4Jyg,1,40.721711,-73.985315,{u'open_now': True},"251 E Houston St, New York","[{u'photo_reference': u'CnRnAAAAtHJZqkDhvH2ZTw6aOAbGyUzkOjIcRoawI2reUjHAbp-b1YeV1eJAlZw6FqDMYqHQbxQYF6QS3SegXoVrEdVQltCniYqR7ISSZF6YbxjwQ8eD4jur5VCnfnUL8yuQUVdgUR-wXZj3CdI7o7snPmA3oxIQhzUfSy_-B9P3Hl_VV-kg4hoU-c10PcYlnFY8sqUhGlx9TpTdeYs', u'width': 560, u'html_attributions': [], u'height': 420}]",15c70eb91c36cdd51d788cb2c16c3e3ad9fb2f8f,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,Pause Cafe,CnRtAAAAx9sk6aqRWai8xW3cZq9RVy8MHRyTkJXkka9youtTU6T8qONU9xqJ8Ux_BnjJHMGuri7sKGyjNmYmWcE3qaEjVhiJC-05Bt9vglasSxvuRYUhsdPtitg7o0yy95IIRpAQNfvJFau__cFpXE-UsaSFkBIQ5X_NHZ0kjbET00l_36veoxoUXS9TQogBN4cf9irQ7GFInYLT6qM,1,40.721243,-73.984092,{u'open_now': True},"3 Clinton St, New York","[{u'photo_reference': u'CnRnAAAAGI0w8ojdJQcCRhvvagmhPHPts8sVLL-QLLppy-gKDkEm4CP-j6rcxIAZxtnwGh7MiazXlM2V6wioEuOuC_AhwcZVJEQDJskRhSRLHS029RPLBarEaQ54GhQIwlGqDHVeXUmi8I4nDiGZqwQduUgrQhIQMBzo236eTEhW2YHUBkudmhoUEz1ahqMJi7oogBf13Z8_xMGOSL4', u'width': 383, u'html_attributions': [], u'height': 576}]",f5409cac0668b73d1df004f946be68cb79a2ddfa,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Black Cat Coffee,CoQBcgAAAPypG4zRd3SC4hC7Z2sH7SE57FWG_Uen-loj2cQjgKTyIdE__QZaB5z8BQyKQoe_Er0egtlKMXsdag86_Mkn1KSHkrKMNO4a3AZ1vmjZwEtujcl4Dn_8LTXlqaeYNVx9JzijXcTe-2xBnLQJ-jPmE68XCh3nfhgVt9MK1Mz7RDKSEhBuaVaaf9vUydMGzBR4MulmGhQP_DarKzOMmuzvgo8ChWNzBXCetg,,40.719032,-73.984557,,"172 Rivington St, New York",,019b887a8dcf1ff8d0a8f6b5a3d1a74fc8084175,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
